MG_UID	Station	Filter_Code	Filter_Size	Latitude	Longitude	Temperature	Salinity	Si	NO3	Phos	Fe	SI_NO3	SI_T
100DCM0CCKK11	100DCM	CCKK	0.22-3µm	-13.0023	-95.9759	13.5677003860474	34.8220100402832	12.5960779190063	18.5177326202393	1.93408584594727	0.000953415196128624	0.392917312870109	0.0933682481135402
100DCM1GGZZ11	100DCM	GGZZ	0.8-2000µm	-13.0023	-95.9759	13.5677003860474	34.8220100402832	12.5960779190063	18.5177326202393	1.93408584594727	0.000953415196128624	0.392917312870109	0.0933682481135402
100DCM1SSUU11	100DCM	SSUU	180-2000µm	-13.0023	-95.9759	13.5677003860474	34.8220100402832	12.5960779190063	18.5177326202393	1.93408584594727	0.000953415196128624	0.392917312870109	0.0933682481135402
100DCM1QQSS11	100DCM	QQSS	20-180µm	-13.0023	-95.9759	13.5677003860474	34.8220100402832	12.5960779190063	18.5177326202393	1.93408584594727	0.000953415196128624	0.392917312870109	0.0933682481135402
100DCM1GGMM11	100DCM	GGMM	0.8-5µm	-13.0023	-95.9759	13.5677003860474	34.8220100402832	12.5960779190063	18.5177326202393	1.93408584594727	0.000953415196128624	0.392917312870109	0.0933682481135402
100SUR0CCKK11	100SUR	CCKK	0.22-3µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
100SUR1GGMM11	100SUR	GGMM	0.8-5µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
100SUR1SSUU11	100SUR	SSUU	180-2000µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
100SUR1QQSS11	100SUR	QQSS	20-180µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
100SUR1GGZZ11	100SUR	GGZZ	0.8-2000µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
100SUR1MMQQ11	100SUR	MMQQ	5-20µm	-13.0023	-95.9759	25.3484992980957	35.752311706543	2.20524430274963	5.96704339981079	0.711965382099152	1.78e-05	0.220516759551617	0.330233956491896
102DCM1GGZZ11	102DCM	GGZZ	0.8-2000µm	-5.2529	-85.1545	19.3755912780762	35.0923881530762	9.32995796203613	13.3312911987305	1.46491241455078	0.000615910068458166	0.386492717371149	0.108798771374481
102DCM1GGMM11	102DCM	GGMM	0.8-5µm	-5.2529	-85.1545	19.3755912780762	35.0923881530762	9.32995796203613	13.3312911987305	1.46491241455078	0.000615910068458166	0.386492717371149	0.108798771374481
102DCM1QQSS11	102DCM	QQSS	20-180µm	-5.2529	-85.1545	19.3755912780762	35.0923881530762	9.32995796203613	13.3312911987305	1.46491241455078	0.000615910068458166	0.386492717371149	0.108798771374481
102DCM0CCKK11	102DCM	CCKK	0.22-3µm	-5.2529	-85.1545	19.3755912780762	35.0923881530762	9.32995796203613	13.3312911987305	1.46491241455078	0.000615910068458166	0.386492717371149	0.108798771374481
102DCM1MMQQ11	102DCM	MMQQ	5-20µm	-5.2529	-85.1545	19.3755912780762	35.0923881530762	9.32995796203613	13.3312911987305	1.46491241455078	0.000615910068458166	0.386492717371149	0.108798771374481
102SUR0CCKK11	102SUR	CCKK	0.22-3µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
102SUR1GGZZ11	102SUR	GGZZ	0.8-2000µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
102SUR1GGMM11	102SUR	GGMM	0.8-5µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
102SUR1SSUU11	102SUR	SSUU	180-2000µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
102SUR1QQSS11	102SUR	QQSS	20-180µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
102SUR1MMQQ11	102SUR	MMQQ	5-20µm	-5.2529	-85.1545	25.9395999908447	34.9468994140625	4.75090980529785	5.85000371932983	0.681134819984436	7.33e-05	0.593266485194945	0.568386105272579
106DCM1GGZZ11	106DCM	GGZZ	0.8-2000µm	-0.0283	-84.5862	21.0249900817871	34.977710723877	14.888897895813	19.7541446685791	1.62004864215851	0.00117993133376381	0.421566786188662	0.397390397612902
106DCM1QQSS11	106DCM	QQSS	20-180µm	-0.0283	-84.5862	21.0249900817871	34.977710723877	14.888897895813	19.7541446685791	1.62004864215851	0.00117993133376381	0.421566786188662	0.397390397612902
106DCM1MMQQ11	106DCM	MMQQ	5-20µm	-0.0283	-84.5862	21.0249900817871	34.977710723877	14.888897895813	19.7541446685791	1.62004864215851	0.00117993133376381	0.421566786188662	0.397390397612902
106DCM1GGMM11	106DCM	GGMM	0.8-5µm	-0.0283	-84.5862	21.0249900817871	34.977710723877	14.888897895813	19.7541446685791	1.62004864215851	0.00117993133376381	0.421566786188662	0.397390397612902
106DCM1SSUU11	106DCM	SSUU	180-2000µm	-0.0283	-84.5862	21.0249900817871	34.977710723877	14.888897895813	19.7541446685791	1.62004864215851	0.00117993133376381	0.421566786188662	0.397390397612902
106SUR1GGZZ11	106SUR	GGZZ	0.8-2000µm	-0.0283	-84.5862	25.0103092193604	34.701000213623	6.37958431243896	6.56650495529175	0.673256397247314	0.000265752967507169	0.4772803659955	0.271731763478713
106SUR1GGMM11	106SUR	GGMM	0.8-5µm	-0.0283	-84.5862	25.0103092193604	34.701000213623	6.37958431243896	6.56650495529175	0.673256397247314	0.000265752967507169	0.4772803659955	0.271731763478713
106SUR1QQSS11	106SUR	QQSS	20-180µm	-0.0283	-84.5862	25.0103092193604	34.701000213623	6.37958431243896	6.56650495529175	0.673256397247314	0.000265752967507169	0.4772803659955	0.271731763478713
106SUR1MMQQ11	106SUR	MMQQ	5-20µm	-0.0283	-84.5862	25.0103092193604	34.701000213623	6.37958431243896	6.56650495529175	0.673256397247314	0.000265752967507169	0.4772803659955	0.271731763478713
106SUR1SSUU11	106SUR	SSUU	180-2000µm	-0.0283	-84.5862	25.0103092193604	34.701000213623	6.37958431243896	6.56650495529175	0.673256397247314	0.000265752967507169	0.4772803659955	0.271731763478713
109DCM0CCKK11	109DCM	CCKK	0.22-3µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109DCM1GGMM11	109DCM	GGMM	0.8-5µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109DCM01QQSS11	109DCM	QQSS	20-180µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109DCM1QQSS11	109DCM	QQSS	20-180µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109DCM1GGZZ11	109DCM	GGZZ	0.8-2000µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109DCM1MMQQ11	109DCM	MMQQ	5-20µm	1.9928	-84.5766	24.618989944458	34.4374008178711	6.78517246246338	8.48738193511963	0.883214235305786	0.000372054323843958	0.371487887940357	0.387984848792192
109SUR1GGZZ11	109SUR	GGZZ	0.8-2000µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
109SUR1GGMM11	109SUR	GGMM	0.8-5µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
109SUR1SSUU11	109SUR	SSUU	180-2000µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
109SUR0CCKK11	109SUR	CCKK	0.22-3µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
109SUR1MMQQ11	109SUR	MMQQ	5-20µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
109SUR1QQSS11	109SUR	QQSS	20-180µm	1.9928	-84.5766	26.6215896606445	33.8904876708984	4.64910888671875	3.22665166854858	0.502461016178131	0.000110000531971569	0.299210819509036	0.181944287894418
10DCM1GGMM11	10DCM	GGMM	0.8-5µm	40.6541	2.8407	13.3218908309937	38.2461891174316	2.36022305488586	2.82160997390747	0.201942458748817	0.0010894723855417	0.105167355914864	0.0448279345009096
10DCM1QQSS11	10DCM	QQSS	20-180µm	40.6541	2.8407	13.3218908309937	38.2461891174316	2.36022305488586	2.82160997390747	0.201942458748817	0.0010894723855417	0.105167355914864	0.0448279345009096
10DCM1SSUU11	10DCM	SSUU	180-2000µm	40.6541	2.8407	13.3218908309937	38.2461891174316	2.36022305488586	2.82160997390747	0.201942458748817	0.0010894723855417	0.105167355914864	0.0448279345009096
10SUR1SSUU11	10SUR	SSUU	180-2000µm	40.6541	2.8407	24.6800994873047	37.9419097900391	0.362054228782654	0.0965981259942055	0.155760735273361	0.0017055100883686	0.161934420293598	0.91915779873213
10SUR1QQSS11	10SUR	QQSS	20-180µm	40.6541	2.8407	24.6800994873047	37.9419097900391	0.362054228782654	0.0965981259942055	0.155760735273361	0.0017055100883686	0.161934420293598	0.91915779873213
10SUR1GGMM11	10SUR	GGMM	0.8-5µm	40.6541	2.8407	24.6800994873047	37.9419097900391	0.362054228782654	0.0965981259942055	0.155760735273361	0.0017055100883686	0.161934420293598	0.91915779873213
110DCM0CCKK11	110DCM	CCKK	0.22-3µm	-2.0133	-84.589	19.9559898376465	35.0595893859863	15.1136245727539	20.9806251525879	1.60136616230011	0.00112514276406728	0.432993413289909	0.31076928717818
110DCM1GGZZ11	110DCM	GGZZ	0.8-2000µm	-2.0133	-84.589	19.9559898376465	35.0595893859863	15.1136245727539	20.9806251525879	1.60136616230011	0.00112514276406728	0.432993413289909	0.31076928717818
110DCM1SSUU11	110DCM	SSUU	180-2000µm	-2.0133	-84.589	19.9559898376465	35.0595893859863	15.1136245727539	20.9806251525879	1.60136616230011	0.00112514276406728	0.432993413289909	0.31076928717818
110DCM1MMQQ11	110DCM	MMQQ	5-20µm	-2.0133	-84.589	19.9559898376465	35.0595893859863	15.1136245727539	20.9806251525879	1.60136616230011	0.00112514276406728	0.432993413289909	0.31076928717818
110DCM1GGMM11	110DCM	GGMM	0.8-5µm	-2.0133	-84.589	19.9559898376465	35.0595893859863	15.1136245727539	20.9806251525879	1.60136616230011	0.00112514276406728	0.432993413289909	0.31076928717818
110SUR1MMQQ11	110SUR	MMQQ	5-20µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
110SUR1SSUU11	110SUR	SSUU	180-2000µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
110SUR1QQSS11	110SUR	QQSS	20-180µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
110SUR0CCKK11	110SUR	CCKK	0.22-3µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
110SUR1GGZZ11	110SUR	GGZZ	0.8-2000µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
110SUR1GGMM11	110SUR	GGMM	0.8-5µm	-2.0133	-84.589	23.4157009124756	34.986988067627	7.51455736160278	8.36366844177246	0.76404994726181	0.00019943991180928	0.510209625304513	0.465556891371662
111DCM0CCKK11	111DCM	CCKK	0.22-3µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111DCM1GGZZ11	111DCM	GGZZ	0.8-2000µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111DCM1GGMM11	111DCM	GGMM	0.8-5µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111DCM1SSUU11	111DCM	SSUU	180-2000µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111DCM1QQSS11	111DCM	QQSS	20-180µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111DCM1MMQQ11	111DCM	MMQQ	5-20µm	-16.9601	-100.6335	21.1454906463623	35.7379112243652	0.343010306358337	1.28682768344879	0.605623006820679	0.000881846973972822	0.0733311198320159	0.0752997378254675
111SUR0CCKK11	111SUR	CCKK	0.22-3µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
111SUR1GGZZ11	111SUR	GGZZ	0.8-2000µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
111SUR2QQSS11	111SUR	QQSS	20-180µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
111SUR1MMQQ11	111SUR	MMQQ	5-20µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
111SUR1GGMM11	111SUR	GGMM	0.8-5µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
111SUR1SSUU11	111SUR	SSUU	180-2000µm	-16.9601	-100.6335	23.6804008483887	35.9659996032715	0.933684051036835	2.96122908592224	0.517644643783569	7.74e-06	0.171791471723816	0.21349794193933
112DCM0CCKK11	112DCM	CCKK	0.22-3µm	-23.2811	-129.3947	20.7934913635254	35.7635116577148	1.52834212779999	0.0765408352017403	0.174213141202927	0.000793460483012266	0.0993673475357015	0.0337703327116177
112DCM1GGMM11	112DCM	GGMM	0.8-5µm	-23.2811	-129.3947	20.7934913635254	35.7635116577148	1.52834212779999	0.0765408352017403	0.174213141202927	0.000793460483012266	0.0993673475357015	0.0337703327116177
112DCM1QQSS11	112DCM	QQSS	20-180µm	-23.2811	-129.3947	20.7934913635254	35.7635116577148	1.52834212779999	0.0765408352017403	0.174213141202927	0.000793460483012266	0.0993673475357015	0.0337703327116177
112DCM1SSUU11	112DCM	SSUU	180-2000µm	-23.2811	-129.3947	20.7934913635254	35.7635116577148	1.52834212779999	0.0765408352017403	0.174213141202927	0.000793460483012266	0.0993673475357015	0.0337703327116177
112SUR0CCKK11	112SUR	CCKK	0.22-3µm	-23.2811	-129.3947	24.6933002471924	36.135311126709	0.555998206138611	0.00398546271026134	0.23297592997551	5.46e-06	0.0225431189284869	0.310032485495567
112SUR1GGMM11	112SUR	GGMM	0.8-5µm	-23.2811	-129.3947	24.6933002471924	36.135311126709	0.555998206138611	0.00398546271026134	0.23297592997551	5.46e-06	0.0225431189284869	0.310032485495567
112SUR1QQSS11	112SUR	QQSS	20-180µm	-23.2811	-129.3947	24.6933002471924	36.135311126709	0.555998206138611	0.00398546271026134	0.23297592997551	5.46e-06	0.0225431189284869	0.310032485495567
112SUR1MMQQ11	112SUR	MMQQ	5-20µm	-23.2811	-129.3947	24.6933002471924	36.135311126709	0.555998206138611	0.00398546271026134	0.23297592997551	5.46e-06	0.0225431189284869	0.310032485495567
112SUR1SSUU11	112SUR	SSUU	180-2000µm	-23.2811	-129.3947	24.6933002471924	36.135311126709	0.555998206138611	0.00398546271026134	0.23297592997551	5.46e-06	0.0225431189284869	0.310032485495567
113SUR1GGZZ11	113SUR	GGZZ	0.8-2000µm	-23.1108	-134.9327	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
113SUR1QQSS11	113SUR	QQSS	20-180µm	-23.1108	-134.9327	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
113SUR1GGMM11	113SUR	GGMM	0.8-5µm	-23.1108	-134.9327	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
113SUR1SSUU11	113SUR	SSUU	180-2000µm	-23.1108	-134.9327	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
114SUR1GGZZ11	114SUR	GGZZ	0.8-2000µm	-23.1595	-134.9236	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
114SUR1SSUU11	114SUR	SSUU	180-2000µm	-23.1595	-134.9236	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
114SUR1QQSS11	114SUR	QQSS	20-180µm	-23.1595	-134.9236	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
115SUR1GGZZ11	115SUR	GGZZ	0.8-2000µm	-23.2317	-134.9611	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
115SUR1SSUU11	115SUR	SSUU	180-2000µm	-23.2317	-134.9611	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
115SUR1QQSS11	115SUR	QQSS	20-180µm	-23.2317	-134.9611	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
116SUR1SSUU11	116SUR	SSUU	180-2000µm	-23.2329	-134.9606	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
116SUR1QQSS11	116SUR	QQSS	20-180µm	-23.2329	-134.9606	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
116SUR1GGZZ11	116SUR	GGZZ	0.8-2000µm	-23.2329	-134.9606	24.8563995361328	36.2081108093262	0.0301077924668789	0	0.167733401060104	9.63e-06	0.0191435889654075	0.33274981707173
117SUR1GGZZ11	117SUR	GGZZ	0.8-2000µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
117SUR1QQSS11	117SUR	QQSS	20-180µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
117SUR1SSUU11	117SUR	SSUU	180-2000µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
118SUR1SSUU11	118SUR	SSUU	180-2000µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
118SUR1QQSS11	118SUR	QQSS	20-180µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
118SUR1GGZZ11	118SUR	GGZZ	0.8-2000µm	-23.1571	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
119SUR1GGZZ11	119SUR	GGZZ	0.8-2000µm	-23.0244	-134.9228	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
119SUR1SSUU11	119SUR	SSUU	180-2000µm	-23.0244	-134.9228	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
119SUR1QQSS11	119SUR	QQSS	20-180µm	-23.0244	-134.9228	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
11SUR1SSUU11	11SUR	SSUU	180-2000µm	41.6645	2.7983	21.3601775169373	37.9721307754517	0.0634341398254037	0.00479949987493455	0.0411039639730006	0.00165013759173095	0.14386820728771	0.30180219460947
11SUR1QQSS11	11SUR	QQSS	20-180µm	41.6645	2.7983	21.3601775169373	37.9721307754517	0.0634341398254037	0.00479949987493455	0.0411039639730006	0.00165013759173095	0.14386820728771	0.30180219460947
11SUR01GGZZ11	11SUR	GGZZ	0.8-2000µm	41.6645	2.7983	21.3601775169373	37.9721307754517	0.0634341398254037	0.00479949987493455	0.0411039639730006	0.00165013759173095	0.14386820728771	0.30180219460947
120SUR2GGZZ11	120SUR	GGZZ	0.8-2000µm	-23.0242	-134.9232	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
120SUR1SSUU11	120SUR	SSUU	180-2000µm	-23.0242	-134.9232	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
120SUR1QQSS11	120SUR	QQSS	20-180µm	-23.0242	-134.9232	23.7268009185791	36.1130867004395	1.3846572637558	0.0181770138442516	0.203293815255165	9.63e-06	0.0191435889654075	0.33274981707173
121SUR1QQSS11	121SUR	QQSS	20-180µm	-23.073	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
121SUR1GGZZ11	121SUR	GGZZ	0.8-2000µm	-23.073	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
121SUR1SSUU11	121SUR	SSUU	180-2000µm	-23.073	-135.018	23.7705001831055	36.0609893798828	1.37683320045471	0.0136736361309886	0.222402900457382	8.34e-06	0.0167110683317756	0.335971668894847
122DCM1GGMM11	122DCM	GGMM	0.8-5µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122DCM1SSUU11	122DCM	SSUU	180-2000µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122DCM1QQSS11	122DCM	QQSS	20-180µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122DCM1MMQQ11	122DCM	MMQQ	5-20µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122DCM1GGZZ11	122DCM	GGZZ	0.8-2000µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122DCM0CCKK11	122DCM	CCKK	0.22-3µm	-8.9971	-139.1963	24.0573101043701	36.0585899353027	2.26231479644775	2.12246656417847	0.519051790237427	0.000834111102289331	0.14526834792225	0.118666476785136
122SUR1GGZZ11	122SUR	GGZZ	0.8-2000µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
122SUR1GGMM11	122SUR	GGMM	0.8-5µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
122SUR1SSUU11	122SUR	SSUU	180-2000µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
122SUR0CCKK11	122SUR	CCKK	0.22-3µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
122SUR1MMQQ11	122SUR	MMQQ	5-20µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
122SUR1QQSS11	122SUR	QQSS	20-180µm	-8.9971	-139.1963	27.2325000762939	35.361988067627	1.29927051067352	3.70307040214539	0.430146425962448	5.42e-06	0.167438064718374	0.113016316218831
123SUR1MMQQ11	123SUR	MMQQ	5-20µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
123SUR1GGZZ11	123SUR	GGZZ	0.8-2000µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
123SUR1QQSS11	123SUR	QQSS	20-180µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
123SUR0CCKK11	123SUR	CCKK	0.22-3µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
123SUR1GGMM11	123SUR	GGMM	0.8-5µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
123SUR1SSUU11	123SUR	SSUU	180-2000µm	-8.9068	-140.283	27.2722091674805	35.371509552002	1.17447686195374	3.63382411003113	0.408915102481842	5.42e-06	0.166145796478401	0.109319202913022
124SUR0CCKK11	124SUR	CCKK	0.22-3µm	-9.1504	-140.5216	27.1214008331299	35.4793014526367	0.477109313011169	2.37713384628296	0.499093383550644	7.01e-06	0.138616353798821	0.113652182344545
124SUR1GGZZ11	124SUR	GGZZ	0.8-2000µm	-9.1504	-140.5216	27.1214008331299	35.4793014526367	0.477109313011169	2.37713384628296	0.499093383550644	7.01e-06	0.138616353798821	0.113652182344545
